heterogeneity_D,top-1000 accuracy,method,M,dataset type
0.1,0.072,RepeatChoice,3,0r
0.1,0.117,RepeatChoice,3,0r
0.1,0.096,RepeatChoice,3,0r
0.1,0.089,RepeatChoice,3,0r
0.1,0.103,RepeatChoice,3,0r
0.1,0.081,RepeatChoice,3,0r
0.1,0.086,RepeatChoice,3,0r
0.1,0.099,RepeatChoice,3,0r
0.1,0.089,RepeatChoice,3,0r
0.1,0.099,RepeatChoice,3,0r
0.1,0.074,RepeatChoice,3,0r
0.1,0.063,RepeatChoice,3,0r
0.1,0.118,RepeatChoice,3,0r
0.1,0.125,RepeatChoice,3,0r
0.1,0.092,RepeatChoice,3,0r
0.1,0.11,RepeatChoice,3,0r
0.1,0.089,RepeatChoice,3,0r
0.1,0.07,RepeatChoice,3,0r
0.1,0.102,RepeatChoice,3,0r
0.1,0.064,RepeatChoice,3,0r
0.1,0.112,RepeatChoice,3,0r
0.1,0.075,RepeatChoice,3,0r
0.1,0.086,RepeatChoice,3,0r
0.1,0.1,RepeatChoice,3,0r
0.1,0.057,RepeatChoice,3,0r
0.1,0.072,RepeatChoice,3,0r
0.1,0.084,RepeatChoice,3,0r
0.1,0.113,RepeatChoice,3,0r
0.1,0.093,RepeatChoice,3,0r
0.1,0.058,RepeatChoice,3,0r
0.1,0.09,RepeatChoice,3,0r
0.1,0.08,RepeatChoice,3,0r
0.1,0.102,RepeatChoice,3,0r
0.1,0.087,RepeatChoice,3,0r
0.1,0.071,RepeatChoice,3,0r
0.1,0.086,RepeatChoice,3,0r
0.1,0.072,RepeatChoice,3,0r
0.1,0.103,RepeatChoice,3,0r
0.1,0.063,RepeatChoice,3,0r
0.1,0.087,RepeatChoice,3,0r
0.1,0.059,RepeatChoice,3,0r
0.1,0.104,RepeatChoice,3,0r
0.1,0.063,RepeatChoice,3,0r
0.1,0.09,RepeatChoice,3,0r
0.1,0.091,RepeatChoice,3,0r
0.1,0.09,RepeatChoice,3,0r
0.1,0.099,RepeatChoice,3,0r
0.1,0.085,RepeatChoice,3,0r
0.1,0.115,RepeatChoice,3,0r
0.1,0.102,RepeatChoice,3,0r
0.1,0.101,RepeatChoice,3,0r
0.1,0.087,RepeatChoice,3,0r
0.1,0.089,RepeatChoice,3,0r
0.1,0.094,RepeatChoice,3,0r
0.1,0.087,RepeatChoice,3,0r
0.1,0.08,RepeatChoice,3,0r
0.1,0.061,RepeatChoice,3,0r
0.1,0.094,RepeatChoice,3,0r
0.1,0.112,RepeatChoice,3,0r
0.1,0.077,RepeatChoice,3,0r
0.1,0.055,RepeatChoice,3,0r
0.1,0.075,RepeatChoice,3,0r
0.1,0.099,RepeatChoice,3,0r
0.1,0.069,RepeatChoice,3,0r
0.1,0.085,RepeatChoice,3,0r
0.1,0.082,RepeatChoice,3,0r
3.0,0.083,tMED,3,0r
3.0,0.114,tMED,3,0r
3.0,0.12,tMED,3,0r
3.0,0.238,tMED,3,0r
3.0,0.255,tMED,3,0r
3.0,0.241,tMED,3,0r
3.0,0.081,tMED,3,0r
3.0,0.277,tMED,3,0r
3.0,0.257,tMED,3,0r
3.0,0.181,tMED,3,0r
3.0,0.457,tMED,3,0r
3.0,0.203,tMED,3,0r
3.0,0.357,tMED,3,0r
3.0,0.08,tMED,3,0r
3.0,0.231,tMED,3,0r
3.0,0.287,tMED,3,0r
3.0,0.075,tMED,3,0r
3.0,0.199,tMED,3,0r
3.0,0.184,tMED,3,0r
3.0,0.214,tMED,3,0r
3.0,0.233,tMED,3,0r
3.0,0.169,tMED,3,0r
3.0,0.372,tMED,3,0r
3.0,0.08,tMED,3,0r
3.0,0.555,tMED,3,0r
3.0,0.092,tMED,3,0r
3.0,0.237,tMED,3,0r
3.0,0.068,tMED,3,0r
3.0,0.258,tMED,3,0r
3.0,0.34,tMED,3,0r
3.0,0.22,tMED,3,0r
3.0,0.217,tMED,3,0r
3.0,0.261,tMED,3,0r
3.0,0.147,tMED,3,0r
3.0,0.156,tMED,3,0r
3.0,0.229,tMED,3,0r
3.0,0.215,tMED,3,0r
3.0,0.358,tMED,3,0r
3.0,0.559,tMED,3,0r
3.0,0.093,tMED,3,0r
3.0,0.1,tMED,3,0r
3.0,0.125,tMED,3,0r
3.0,0.148,tMED,3,0r
3.0,0.231,tMED,3,0r
3.0,0.098,tMED,3,0r
3.0,0.26,tMED,3,0r
3.0,0.238,tMED,3,0r
3.0,0.304,tMED,3,0r
3.0,0.209,tMED,3,0r
3.0,0.09,tMED,3,0r
3.0,0.286,tMED,3,0r
3.0,0.164,tMED,3,0r
3.0,0.115,tMED,3,0r
3.0,0.242,tMED,3,0r
3.0,0.201,tMED,3,0r
3.0,0.344,tMED,3,0r
3.0,0.357,tMED,3,0r
3.0,0.086,tMED,3,0r
3.0,0.161,tMED,3,0r
3.0,0.305,tMED,3,0r
3.0,0.235,tMED,3,0r
3.0,0.288,tMED,3,0r
3.0,0.282,tMED,3,0r
3.0,0.124,tMED,3,0r
3.0,0.358,tMED,3,0r
3.0,0.176,tMED,3,0r
3.0,0.242,tMED,3,0r
3.0,0.218,tMED,3,0r
3.0,0.278,tMED,3,0r
3.0,0.284,tMED,3,0r
3.0,0.21,tMED,3,0r
3.0,0.228,tMED,3,0r
3.0,0.314,tMED,3,0r
3.0,0.241,tMED,3,0r
3.0,0.237,tMED,3,0r
3.0,0.201,tMED,3,0r
3.0,0.088,tMED,3,0r
3.0,0.478,tMED,3,0r
3.0,0.333,tMED,3,0r
3.0,0.242,tMED,3,0r
3.0,0.16,tMED,3,0r
3.0,0.168,tMED,3,0r
3.0,0.285,tMED,3,0r
3.0,0.194,tMED,3,0r
3.0,0.08,tMED,3,0r
3.0,0.24,tMED,3,0r
3.0,0.353,tMED,3,0r
3.0,0.236,tMED,3,0r
3.0,0.651,tMED,3,0r
3.0,0.192,tMED,3,0r
3.0,0.233,tMED,3,0r
3.0,0.186,tMED,3,0r
3.0,0.255,tMED,3,0r
3.0,0.232,tMED,3,0r
3.0,0.149,tMED,3,0r
3.0,0.155,tMED,3,0r
3.0,0.173,tMED,3,0r
3.0,0.168,tMED,3,0r
3.0,0.182,tMED,3,0r
3.0,0.109,tMED,3,0r
1.0,0.077,BiGNA,3,0m
1.0,0.151,BiGNA,3,0m
1.0,0.168,BiGNA,3,0m
1.0,0.118,BiGNA,3,0m
1.0,0.068,BiGNA,3,0m
1.0,0.083,BiGNA,3,0m
1.0,0.245,BiGNA,3,0m
1.0,0.103,BiGNA,3,0m
1.0,0.095,BiGNA,3,0m
1.0,0.085,BiGNA,3,0m
1.0,0.138,BiGNA,3,0m
1.0,0.101,BiGNA,3,0m
1.0,0.242,BiGNA,3,0m
1.0,0.101,BiGNA,3,0m
1.0,0.095,BiGNA,3,0m
1.0,0.064,BiGNA,3,0m
1.0,0.215,BiGNA,3,0m
1.0,0.1,BiGNA,3,0m
1.0,0.135,BiGNA,3,0m
1.0,0.245,BiGNA,3,0m
1.0,0.158,BiGNA,3,0m
1.0,0.08,BiGNA,3,0m
1.0,0.158,BiGNA,3,0m
1.0,0.135,BiGNA,3,0m
1.0,0.155,BiGNA,3,0m
1.0,0.107,BiGNA,3,0m
1.0,0.114,BiGNA,3,0m
1.0,0.099,BiGNA,3,0m
1.0,0.074,BiGNA,3,0m
1.0,0.121,BiGNA,3,0m
1.0,0.151,BiGNA,3,0m
1.0,0.091,BiGNA,3,0m
1.0,0.109,BiGNA,3,0m
1.0,0.08,BiGNA,3,0m
1.0,0.066,BiGNA,3,0m
1.0,0.08,BiGNA,3,0m
1.0,0.106,BiGNA,3,0m
1.0,0.085,BiGNA,3,0m
1.0,0.125,BiGNA,3,0m
1.0,0.109,BiGNA,3,0m
1.0,0.184,BiGNA,3,0m
1.0,0.136,BiGNA,3,0m
1.0,0.089,BiGNA,3,0m
1.0,0.146,BiGNA,3,0m
1.0,0.094,BiGNA,3,0m
1.0,0.111,BiGNA,3,0m
1.0,0.144,BiGNA,3,0m
1.0,0.078,BiGNA,3,0m
1.0,0.129,BiGNA,3,0m
1.0,0.069,BiGNA,3,0m
1.0,0.161,BiGNA,3,0m
1.0,0.188,BiGNA,3,0m
1.0,0.096,BiGNA,3,0m
1.0,0.089,BiGNA,3,0m
1.0,0.327,BiGNA,3,0m
1.0,0.099,BiGNA,3,0m
1.0,0.121,BiGNA,3,0m
1.0,0.14,BiGNA,3,0m
1.0,0.076,BiGNA,3,0m
1.0,0.244,BiGNA,3,0m
1.0,0.08,BiGNA,3,0m
1.0,0.218,BiGNA,3,0m
1.0,0.124,BiGNA,3,0m
1.0,0.123,BiGNA,3,0m
1.0,0.102,BiGNA,3,0m
1.0,0.144,BiGNA,3,0m
1.0,0.136,BiGNA,3,0m
1.0,0.12,BiGNA,3,0m
1.0,0.134,BiGNA,3,0m
1.0,0.134,BiGNA,3,0m
1.0,0.074,BiGNA,3,0m
1.0,0.31,BiGNA,3,0m
1.0,0.105,BiGNA,3,0m
1.0,0.126,BiGNA,3,0m
1.0,0.101,BiGNA,3,0m
1.0,0.084,BiGNA,3,0m
1.0,0.062,BiGNA,3,0m
1.0,0.588,BiGNA,3,0m
1.0,0.122,BiGNA,3,0m
1.0,0.206,BiGNA,3,0m
1.0,0.135,BiGNA,3,0m
1.0,0.082,BiGNA,3,0m
1.0,0.072,BiGNA,3,0m
1.0,0.149,BiGNA,3,0m
1.0,0.095,BiGNA,3,0m
1.0,0.074,BiGNA,3,0m
1.0,0.158,BiGNA,3,0m
1.0,0.2,BiGNA,3,0m
1.0,0.106,BiGNA,3,0m
1.0,0.156,BiGNA,3,0m
1.0,0.164,BiGNA,3,0m
1.0,0.084,BiGNA,3,0m
1.0,0.103,BiGNA,3,0m
1.0,0.193,BiGNA,3,0m
1.0,0.107,BiGNA,3,0m
1.0,0.228,BiGNA,3,0m
1.0,0.179,BiGNA,3,0m
1.0,0.093,BiGNA,3,0m
1.0,0.249,BiGNA,3,0m
1.0,0.291,BiGNA,3,0m
1.0,0.077,BiGNA,3,0r
1.0,0.151,BiGNA,3,0r
1.0,0.168,BiGNA,3,0r
1.0,0.118,BiGNA,3,0r
1.0,0.068,BiGNA,3,0r
1.0,0.083,BiGNA,3,0r
1.0,0.245,BiGNA,3,0r
1.0,0.103,BiGNA,3,0r
1.0,0.095,BiGNA,3,0r
1.0,0.085,BiGNA,3,0r
1.0,0.138,BiGNA,3,0r
1.0,0.101,BiGNA,3,0r
1.0,0.242,BiGNA,3,0r
1.0,0.101,BiGNA,3,0r
1.0,0.095,BiGNA,3,0r
1.0,0.064,BiGNA,3,0r
1.0,0.215,BiGNA,3,0r
1.0,0.1,BiGNA,3,0r
1.0,0.135,BiGNA,3,0r
1.0,0.245,BiGNA,3,0r
1.0,0.158,BiGNA,3,0r
1.0,0.08,BiGNA,3,0r
1.0,0.158,BiGNA,3,0r
1.0,0.135,BiGNA,3,0r
1.0,0.155,BiGNA,3,0r
1.0,0.107,BiGNA,3,0r
1.0,0.114,BiGNA,3,0r
1.0,0.099,BiGNA,3,0r
1.0,0.074,BiGNA,3,0r
1.0,0.121,BiGNA,3,0r
1.0,0.151,BiGNA,3,0r
1.0,0.091,BiGNA,3,0r
1.0,0.109,BiGNA,3,0r
1.0,0.08,BiGNA,3,0r
1.0,0.066,BiGNA,3,0r
1.0,0.08,BiGNA,3,0r
1.0,0.106,BiGNA,3,0r
1.0,0.085,BiGNA,3,0r
1.0,0.125,BiGNA,3,0r
1.0,0.109,BiGNA,3,0r
1.0,0.184,BiGNA,3,0r
1.0,0.136,BiGNA,3,0r
1.0,0.089,BiGNA,3,0r
1.0,0.146,BiGNA,3,0r
1.0,0.094,BiGNA,3,0r
1.0,0.111,BiGNA,3,0r
1.0,0.144,BiGNA,3,0r
1.0,0.078,BiGNA,3,0r
1.0,0.129,BiGNA,3,0r
1.0,0.069,BiGNA,3,0r
1.0,0.161,BiGNA,3,0r
1.0,0.188,BiGNA,3,0r
1.0,0.096,BiGNA,3,0r
1.0,0.089,BiGNA,3,0r
1.0,0.327,BiGNA,3,0r
1.0,0.099,BiGNA,3,0r
1.0,0.121,BiGNA,3,0r
1.0,0.14,BiGNA,3,0r
1.0,0.076,BiGNA,3,0r
1.0,0.244,BiGNA,3,0r
1.0,0.08,BiGNA,3,0r
1.0,0.218,BiGNA,3,0r
1.0,0.124,BiGNA,3,0r
1.0,0.123,BiGNA,3,0r
1.0,0.102,BiGNA,3,0r
1.0,0.144,BiGNA,3,0r
1.0,0.136,BiGNA,3,0r
1.0,0.12,BiGNA,3,0r
1.0,0.134,BiGNA,3,0r
1.0,0.134,BiGNA,3,0r
1.0,0.074,BiGNA,3,0r
1.0,0.31,BiGNA,3,0r
1.0,0.105,BiGNA,3,0r
1.0,0.126,BiGNA,3,0r
1.0,0.101,BiGNA,3,0r
1.0,0.084,BiGNA,3,0r
1.0,0.062,BiGNA,3,0r
1.0,0.588,BiGNA,3,0r
1.0,0.122,BiGNA,3,0r
1.0,0.206,BiGNA,3,0r
1.0,0.135,BiGNA,3,0r
1.0,0.082,BiGNA,3,0r
1.0,0.072,BiGNA,3,0r
1.0,0.149,BiGNA,3,0r
1.0,0.095,BiGNA,3,0r
1.0,0.074,BiGNA,3,0r
1.0,0.158,BiGNA,3,0r
1.0,0.2,BiGNA,3,0r
1.0,0.106,BiGNA,3,0r
1.0,0.156,BiGNA,3,0r
1.0,0.164,BiGNA,3,0r
1.0,0.084,BiGNA,3,0r
1.0,0.103,BiGNA,3,0r
1.0,0.193,BiGNA,3,0r
1.0,0.107,BiGNA,3,0r
1.0,0.228,BiGNA,3,0r
1.0,0.179,BiGNA,3,0r
1.0,0.093,BiGNA,3,0r
1.0,0.249,BiGNA,3,0r
1.0,0.291,BiGNA,3,0r
0.5,0.15,stuart,3,0r
0.5,0.165,stuart,3,0r
0.5,0.24,stuart,3,0r
0.5,0.178,stuart,3,0r
0.5,0.118,stuart,3,0r
0.5,0.203,stuart,3,0r
0.5,0.169,stuart,3,0r
0.5,0.121,stuart,3,0r
0.5,0.169,stuart,3,0r
0.5,0.127,stuart,3,0r
0.5,0.106,stuart,3,0r
0.5,0.201,stuart,3,0r
0.5,0.184,stuart,3,0r
0.5,0.112,stuart,3,0r
0.5,0.221,stuart,3,0r
0.5,0.099,stuart,3,0r
0.5,0.124,stuart,3,0r
0.5,0.146,stuart,3,0r
0.5,0.221,stuart,3,0r
0.5,0.155,stuart,3,0r
0.5,0.105,stuart,3,0r
0.5,0.099,stuart,3,0r
0.5,0.169,stuart,3,0r
0.5,0.087,stuart,3,0r
0.5,0.129,stuart,3,0r
0.5,0.153,stuart,3,0r
0.5,0.113,stuart,3,0r
0.5,0.129,stuart,3,0r
0.5,0.226,stuart,3,0r
0.5,0.093,stuart,3,0r
0.5,0.126,stuart,3,0r
0.5,0.116,stuart,3,0r
0.5,0.103,stuart,3,0r
0.5,0.131,stuart,3,0r
0.5,0.125,stuart,3,0r
0.5,0.122,stuart,3,0r
0.5,0.124,stuart,3,0r
0.5,0.147,stuart,3,0r
0.5,0.124,stuart,3,0r
0.5,0.161,stuart,3,0r
0.5,0.12,stuart,3,0r
0.5,0.096,stuart,3,0r
0.5,0.143,stuart,3,0r
0.5,0.219,stuart,3,0r
0.5,0.109,stuart,3,0r
0.5,0.152,stuart,3,0r
0.5,0.082,stuart,3,0r
0.5,0.117,stuart,3,0r
0.5,0.153,stuart,3,0r
0.5,0.228,stuart,3,0r
0.5,0.351,stuart,3,0r
0.5,0.126,stuart,3,0r
0.5,0.112,stuart,3,0r
0.5,0.211,stuart,3,0r
0.5,0.164,stuart,3,0r
0.5,0.143,stuart,3,0r
0.5,0.119,stuart,3,0r
0.5,0.151,stuart,3,0r
0.5,0.11,stuart,3,0r
0.5,0.158,stuart,3,0r
0.5,0.177,stuart,3,0r
0.5,0.099,stuart,3,0r
0.5,0.139,stuart,3,0r
0.5,0.143,stuart,3,0r
0.5,0.172,stuart,3,0r
0.5,0.098,stuart,3,0r
0.5,0.101,stuart,3,0r
0.5,0.182,stuart,3,0r
0.5,0.193,stuart,3,0r
0.5,0.145,stuart,3,0r
0.5,0.162,stuart,3,0r
0.5,0.164,stuart,3,0r
0.5,0.136,stuart,3,0r
0.5,0.145,stuart,3,0r
0.5,0.121,stuart,3,0r
0.5,0.18,stuart,3,0r
0.5,0.105,stuart,3,0r
0.5,0.143,stuart,3,0r
0.5,0.218,stuart,3,0r
0.5,0.087,stuart,3,0r
0.5,0.108,stuart,3,0r
0.5,0.153,stuart,3,0r
0.5,0.233,stuart,3,0r
0.5,0.153,stuart,3,0r
0.5,0.199,stuart,3,0r
0.5,0.122,stuart,3,0r
0.5,0.139,stuart,3,0r
0.5,0.147,stuart,3,0r
0.5,0.132,stuart,3,0r
0.5,0.11,stuart,3,0r
0.5,0.232,stuart,3,0r
0.5,0.131,stuart,3,0r
0.5,0.135,stuart,3,0r
0.5,0.154,stuart,3,0r
0.5,0.12,stuart,3,0r
0.5,0.177,stuart,3,0r
0.5,0.117,stuart,3,0r
0.5,0.078,stuart,3,0r
0.5,0.117,stuart,3,0r
0.5,0.094,stuart,3,0r
1.0,0.071,tMED,3,0r
1.0,0.289,tMED,3,0r
1.0,0.186,tMED,3,0r
1.0,0.201,tMED,3,0r
1.0,0.099,tMED,3,0r
1.0,0.085,tMED,3,0r
1.0,0.399,tMED,3,0r
1.0,0.152,tMED,3,0r
1.0,0.101,tMED,3,0r
1.0,0.086,tMED,3,0r
1.0,0.324,tMED,3,0r
1.0,0.08,tMED,3,0r
1.0,0.237,tMED,3,0r
1.0,0.089,tMED,3,0r
1.0,0.157,tMED,3,0r
1.0,0.064,tMED,3,0r
1.0,0.169,tMED,3,0r
1.0,0.248,tMED,3,0r
1.0,0.173,tMED,3,0r
1.0,0.152,tMED,3,0r
1.0,0.226,tMED,3,0r
1.0,0.079,tMED,3,0r
1.0,0.188,tMED,3,0r
1.0,0.129,tMED,3,0r
1.0,0.089,tMED,3,0r
1.0,0.228,tMED,3,0r
1.0,0.145,tMED,3,0r
1.0,0.115,tMED,3,0r
1.0,0.082,tMED,3,0r
1.0,0.121,tMED,3,0r
1.0,0.203,tMED,3,0r
1.0,0.097,tMED,3,0r
1.0,0.103,tMED,3,0r
1.0,0.087,tMED,3,0r
1.0,0.083,tMED,3,0r
1.0,0.102,tMED,3,0r
1.0,0.117,tMED,3,0r
1.0,0.091,tMED,3,0r
1.0,0.128,tMED,3,0r
1.0,0.13,tMED,3,0r
1.0,0.172,tMED,3,0r
1.0,0.16,tMED,3,0r
1.0,0.126,tMED,3,0r
1.0,0.273,tMED,3,0r
1.0,0.132,tMED,3,0r
1.0,0.086,tMED,3,0r
1.0,0.097,tMED,3,0r
1.0,0.111,tMED,3,0r
1.0,0.114,tMED,3,0r
1.0,0.14,tMED,3,0r
1.0,0.139,tMED,3,0r
1.0,0.26,tMED,3,0r
1.0,0.213,tMED,3,0r
1.0,0.09,tMED,3,0r
1.0,0.241,tMED,3,0r
1.0,0.141,tMED,3,0r
1.0,0.128,tMED,3,0r
1.0,0.15,tMED,3,0r
1.0,0.138,tMED,3,0r
1.0,0.184,tMED,3,0r
1.0,0.103,tMED,3,0r
1.0,0.489,tMED,3,0r
1.0,0.146,tMED,3,0r
1.0,0.147,tMED,3,0r
1.0,0.095,tMED,3,0r
1.0,0.197,tMED,3,0r
1.0,0.141,tMED,3,0r
1.0,0.122,tMED,3,0r
1.0,0.245,tMED,3,0r
1.0,0.109,tMED,3,0r
1.0,0.156,tMED,3,0r
1.0,0.414,tMED,3,0r
1.0,0.131,tMED,3,0r
1.0,0.127,tMED,3,0r
1.0,0.102,tMED,3,0r
1.0,0.096,tMED,3,0r
1.0,0.11,tMED,3,0r
1.0,0.256,tMED,3,0r
1.0,0.158,tMED,3,0r
1.0,0.248,tMED,3,0r
1.0,0.174,tMED,3,0r
1.0,0.081,tMED,3,0r
1.0,0.18,tMED,3,0r
1.0,0.214,tMED,3,0r
1.0,0.102,tMED,3,0r
1.0,0.077,tMED,3,0r
1.0,0.209,tMED,3,0r
1.0,0.203,tMED,3,0r
1.0,0.134,tMED,3,0r
1.0,0.19,tMED,3,0r
1.0,0.149,tMED,3,0r
1.0,0.087,tMED,3,0r
1.0,0.137,tMED,3,0r
1.0,0.189,tMED,3,0r
1.0,0.061,tMED,3,0r
1.0,0.343,tMED,3,0r
1.0,0.204,tMED,3,0r
1.0,0.08,tMED,3,0r
1.0,0.268,tMED,3,0r
1.0,0.289,tMED,3,0r
0.1,0.111,VC,3,0r
0.1,0.109,VC,3,0r
0.1,0.076,VC,3,0r
0.1,0.105,VC,3,0r
0.1,0.085,VC,3,0r
0.1,0.091,VC,3,0r
0.1,0.1,VC,3,0r
0.1,0.111,VC,3,0r
0.1,0.106,VC,3,0r
0.1,0.094,VC,3,0r
0.1,0.135,VC,3,0r
0.1,0.117,VC,3,0r
0.1,0.144,VC,3,0r
0.1,0.108,VC,3,0r
0.1,0.099,VC,3,0r
0.1,0.154,VC,3,0r
0.1,0.115,VC,3,0r
0.1,0.133,VC,3,0r
0.1,0.106,VC,3,0r
0.1,0.104,VC,3,0r
0.1,0.122,VC,3,0r
0.1,0.088,VC,3,0r
0.1,0.109,VC,3,0r
0.1,0.099,VC,3,0r
0.1,0.095,VC,3,0r
0.1,0.104,VC,3,0r
0.1,0.117,VC,3,0r
0.1,0.115,VC,3,0r
0.1,0.145,VC,3,0r
0.1,0.091,VC,3,0r
0.1,0.12,VC,3,0r
0.1,0.107,VC,3,0r
0.1,0.108,VC,3,0r
0.1,0.096,VC,3,0r
0.1,0.093,VC,3,0r
0.1,0.147,VC,3,0r
0.1,0.104,VC,3,0r
0.1,0.082,VC,3,0r
0.1,0.105,VC,3,0r
0.1,0.081,VC,3,0r
0.1,0.098,VC,3,0r
0.1,0.105,VC,3,0r
0.1,0.092,VC,3,0r
0.1,0.117,VC,3,0r
0.1,0.079,VC,3,0r
0.1,0.112,VC,3,0r
0.1,0.116,VC,3,0r
0.1,0.122,VC,3,0r
0.1,0.122,VC,3,0r
0.1,0.125,VC,3,0r
0.1,0.103,VC,3,0r
0.1,0.124,VC,3,0r
0.1,0.126,VC,3,0r
0.1,0.105,VC,3,0r
0.1,0.106,VC,3,0r
0.1,0.087,VC,3,0r
0.1,0.09,VC,3,0r
0.1,0.164,VC,3,0r
0.1,0.095,VC,3,0r
0.1,0.098,VC,3,0r
0.1,0.125,VC,3,0r
0.1,0.097,VC,3,0r
0.1,0.121,VC,3,0r
0.1,0.106,VC,3,0r
0.1,0.099,VC,3,0r
0.1,0.076,VC,3,0r
0.1,0.114,VC,3,0r
0.1,0.097,VC,3,0r
0.1,0.127,VC,3,0r
0.1,0.116,VC,3,0r
0.1,0.101,VC,3,0r
0.1,0.141,VC,3,0r
0.1,0.105,VC,3,0r
0.1,0.113,VC,3,0r
0.1,0.117,VC,3,0r
0.1,0.107,VC,3,0r
0.1,0.072,VC,3,0r
0.1,0.104,VC,3,0r
0.1,0.13,VC,3,0r
0.1,0.109,VC,3,0r
0.1,0.107,VC,3,0r
0.1,0.105,VC,3,0r
0.1,0.111,VC,3,0r
0.1,0.112,VC,3,0r
0.1,0.134,VC,3,0r
0.1,0.09,VC,3,0r
0.1,0.116,VC,3,0r
0.1,0.135,VC,3,0r
0.1,0.137,VC,3,0r
0.1,0.068,VC,3,0r
0.1,0.09,VC,3,0r
0.1,0.119,VC,3,0r
0.1,0.118,VC,3,0r
0.1,0.095,VC,3,0r
0.1,0.081,VC,3,0r
0.1,0.074,VC,3,0r
0.1,0.132,VC,3,0r
0.1,0.094,VC,3,0r
0.1,0.133,VC,3,0r
0.1,0.092,VC,3,0r
0.5,0.143,RRA,3,0r
0.5,0.165,RRA,3,0r
0.5,0.225,RRA,3,0r
0.5,0.173,RRA,3,0r
0.5,0.118,RRA,3,0r
0.5,0.202,RRA,3,0r
0.5,0.161,RRA,3,0r
0.5,0.124,RRA,3,0r
0.5,0.157,RRA,3,0r
0.5,0.131,RRA,3,0r
0.5,0.106,RRA,3,0r
0.5,0.195,RRA,3,0r
0.5,0.185,RRA,3,0r
0.5,0.112,RRA,3,0r
0.5,0.21,RRA,3,0r
0.5,0.095,RRA,3,0r
0.5,0.115,RRA,3,0r
0.5,0.141,RRA,3,0r
0.5,0.208,RRA,3,0r
0.5,0.145,RRA,3,0r
0.5,0.102,RRA,3,0r
0.5,0.095,RRA,3,0r
0.5,0.162,RRA,3,0r
0.5,0.079,RRA,3,0r
0.5,0.128,RRA,3,0r
0.5,0.153,RRA,3,0r
0.5,0.114,RRA,3,0r
0.5,0.124,RRA,3,0r
0.5,0.215,RRA,3,0r
0.5,0.091,RRA,3,0r
0.5,0.125,RRA,3,0r
0.5,0.113,RRA,3,0r
0.5,0.103,RRA,3,0r
0.5,0.129,RRA,3,0r
0.5,0.116,RRA,3,0r
0.5,0.118,RRA,3,0r
0.5,0.121,RRA,3,0r
0.5,0.143,RRA,3,0r
0.5,0.12,RRA,3,0r
0.5,0.148,RRA,3,0r
0.5,0.114,RRA,3,0r
0.5,0.093,RRA,3,0r
0.5,0.143,RRA,3,0r
0.5,0.208,RRA,3,0r
0.5,0.108,RRA,3,0r
0.5,0.15,RRA,3,0r
0.5,0.076,RRA,3,0r
0.5,0.115,RRA,3,0r
0.5,0.15,RRA,3,0r
0.5,0.232,RRA,3,0r
0.5,0.331,RRA,3,0r
0.5,0.121,RRA,3,0r
0.5,0.102,RRA,3,0r
0.5,0.213,RRA,3,0r
0.5,0.144,RRA,3,0r
0.5,0.14,RRA,3,0r
0.5,0.105,RRA,3,0r
0.5,0.142,RRA,3,0r
0.5,0.107,RRA,3,0r
0.5,0.154,RRA,3,0r
0.5,0.175,RRA,3,0r
0.5,0.096,RRA,3,0r
0.5,0.139,RRA,3,0r
0.5,0.141,RRA,3,0r
0.5,0.17,RRA,3,0r
0.5,0.098,RRA,3,0r
0.5,0.096,RRA,3,0r
0.5,0.172,RRA,3,0r
0.5,0.186,RRA,3,0r
0.5,0.141,RRA,3,0r
0.5,0.154,RRA,3,0r
0.5,0.161,RRA,3,0r
0.5,0.134,RRA,3,0r
0.5,0.139,RRA,3,0r
0.5,0.116,RRA,3,0r
0.5,0.175,RRA,3,0r
0.5,0.106,RRA,3,0r
0.5,0.141,RRA,3,0r
0.5,0.216,RRA,3,0r
0.5,0.093,RRA,3,0r
0.5,0.108,RRA,3,0r
0.5,0.144,RRA,3,0r
0.5,0.209,RRA,3,0r
0.5,0.155,RRA,3,0r
0.5,0.197,RRA,3,0r
0.5,0.11,RRA,3,0r
0.5,0.126,RRA,3,0r
0.5,0.148,RRA,3,0r
0.5,0.129,RRA,3,0r
0.5,0.109,RRA,3,0r
0.5,0.229,RRA,3,0r
0.5,0.126,RRA,3,0r
0.5,0.125,RRA,3,0r
0.5,0.16,RRA,3,0r
0.5,0.113,RRA,3,0r
0.5,0.175,RRA,3,0r
0.5,0.113,RRA,3,0r
0.5,0.079,RRA,3,0r
0.5,0.116,RRA,3,0r
0.5,0.096,RRA,3,0r
1.0,0.069,MC2,3,0m
1.0,0.162,MC2,3,0m
1.0,0.057,MC2,3,0m
1.0,0.042,MC2,3,0m
1.0,0.063,MC2,3,0m
1.0,0.104,MC2,3,0m
1.0,0.388,MC2,3,0m
1.0,0.079,MC2,3,0m
1.0,0.06,MC2,3,0m
1.0,0.077,MC2,3,0m
1.0,0.192,MC2,3,0m
1.0,0.076,MC2,3,0m
1.0,0.157,MC2,3,0m
1.0,0.094,MC2,3,0m
1.0,0.095,MC2,3,0m
1.0,0.052,MC2,3,0m
1.0,0.102,MC2,3,0m
1.0,0.136,MC2,3,0m
1.0,0.141,MC2,3,0m
1.0,0.031,MC2,3,0m
1.0,0.052,MC2,3,0m
1.0,0.065,MC2,3,0m
